age,gender,tenure,frequent,payment_interval,subscription_type,contract_length,after_interaction,tenure_per_contract,delay_ratio,idle_ratio,late_flag,total_usage_score,age_group,risk_score,gender_subscription,tenure_x_payint,tenure_x_after,freq_x_after,delay_x_risk,risk_log1p,idle_sq,tenure_q10,payment_interval_q10,after_interaction_q10,tenure_per_contract_q10,TE_subscription_type_c0,TE_subscription_type_c1,TE_subscription_type_c2,TE_age_group_c0,TE_age_group_c1,TE_age_group_c2,TE_gender_c0,TE_gender_c1,TE_gender_c2,TE_contract_length_c0,TE_contract_length_c1,TE_contract_length_c2,TE_gender_subscription_c0,TE_gender_subscription_c1,TE_gender_subscription_c2
21.0,F,43.0,9.0,5.0,member,360,4.0,0.11944444411265433,0.013888888850308641,0.09302325365062201,1,387.0,20s,9.0,F_member,215.0,172.0,36.0,0.12499999965277778,2.302585092994046,0.008653325719747963,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.41473668118932966,0.2631659405335168,0.32209737827715357
62.0,F,29.0,25.0,21.0,plus,90,4.0,0.32222221864197537,0.23333333074074078,0.13793102972651622,1,725.0,60+,25.0,F_plus,609.0,116.0,100.0,5.833333268518519,3.258096538021482,0.019024968961417102,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.2766827274054606,0.24733537742736164,0.4759818951671777,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41590080233406274,0.275200583515682,0.3088986141502553
50.0,M,34.0,18.0,9.0,plus,90,16.0,0.37777777358024694,0.0999999988888889,0.47058822145328766,1,612.0,50s,25.0,M_plus,306.0,544.0,288.0,2.4999999722222226,3.258096538021482,0.2214532741705685,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
53.0,M,55.0,22.0,7.0,vip,360,19.0,0.15277777735339507,0.019444444390432098,0.34545453917355384,1,1210.0,50s,26.0,M_vip,385.0,1045.0,418.0,0.5055555541512345,3.295836866004329,0.11933883863561244,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.49332201471420484,0.2760045274476514,0.23067345783814375
32.0,F,31.0,16.0,7.0,member,90,12.0,0.344444440617284,0.07777777691358026,0.38709676170655605,1,496.0,30s,19.0,F_member,217.0,372.0,192.0,1.477777761358025,2.995732273553991,0.14984390292370223,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41473668118932966,0.2631659405335168,0.32209737827715357
33.0,M,30.0,30.0,19.0,plus,30,10.0,0.9999999666666678,0.6333333122222229,0.33333332222222256,1,900.0,30s,29.0,M_plus,570.0,300.0,300.0,18.366666054444465,3.4011973816621555,0.11111110370370406,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.5043970201086652,0.26678989525569935,0.2288130846356355
62.0,M,28.0,23.0,26.0,vip,360,27.0,0.07777777756172839,0.07222222202160494,0.96428567984694,1,644.0,60+,53.0,M_vip,728.0,756.0,621.0,3.827777767145062,3.9889840465642745,0.9298468723578753,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.2766827274054606,0.24733537742736164,0.4759818951671777,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.49332201471420484,0.2760045274476514,0.23067345783814375
50.0,F,9.0,3.0,8.0,member,90,21.0,0.0999999988888889,0.08888888790123459,2.333333074074103,1,27.0,50s,29.0,F_member,72.0,189.0,63.0,2.577777749135803,3.4011973816621555,5.444443234568103,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41473668118932966,0.2631659405335168,0.32209737827715357
64.0,F,13.0,17.0,9.0,plus,30,15.0,0.4333333188888894,0.2999999900000003,1.1538460650887643,1,221.0,60+,24.0,F_plus,117.0,195.0,255.0,7.199999760000008,3.2188758248682006,1.3313607419208249,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.2766827274054606,0.24733537742736164,0.4759818951671777,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.41590080233406274,0.275200583515682,0.3088986141502553
52.0,F,59.0,2.0,23.0,member,30,17.0,1.9666666011111131,0.7666666411111119,0.28813558833668496,1,118.0,50s,40.0,F_member,1357.0,1003.0,34.0,30.66666564444448,3.713572066704308,0.08302211726612758,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.41473668118932966,0.2631659405335168,0.32209737827715357
55.0,M,25.0,21.0,2.0,plus,90,24.0,0.27777777469135806,0.022222221975308647,0.9599999616000015,1,525.0,50s,26.0,M_plus,50.0,600.0,504.0,0.5777777713580248,3.295836866004329,0.9215999262720043,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
43.0,F,2.0,25.0,6.0,plus,30,14.0,0.06666666444444451,0.19999999333333354,6.99999650000175,1,50.0,40s,20.0,F_plus,12.0,28.0,350.0,3.9999998666666707,3.044522437723423,48.999951000036745,2,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.41590080233406274,0.275200583515682,0.3088986141502553
49.0,M,9.0,8.0,5.0,plus,90,7.0,0.0999999988888889,0.05555555493827161,0.7777776913580343,1,72.0,40s,12.0,M_plus,45.0,63.0,56.0,0.6666666592592594,2.5649493574615367,0.6049381371742337,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
63.0,M,55.0,11.0,8.0,member,90,3.0,0.6111111043209877,0.08888888790123459,0.05454545355371903,1,605.0,60+,11.0,M_member,440.0,165.0,33.0,0.9777777669135804,2.4849066497880004,0.00297520650338092,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.2766827274054606,0.24733537742736164,0.4759818951671777,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4841031085943491,0.27529050905444463,0.2406063823512063
42.0,F,20.0,17.0,15.0,member,90,13.0,0.22222221975308645,0.16666666481481485,0.6499999675000016,1,340.0,40s,28.0,F_member,300.0,260.0,221.0,4.666666614814815,3.367295829986474,0.4224999577500031,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41473668118932966,0.2631659405335168,0.32209737827715357
27.0,M,57.0,8.0,1.0,member,90,11.0,0.6333333262962964,0.011111110987654323,0.1929824527546938,1,456.0,20s,12.0,M_member,57.0,627.0,88.0,0.13333333185185187,2.5649493574615367,0.037242227071217625,9,6,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4841031085943491,0.27529050905444463,0.2406063823512063
47.0,M,31.0,13.0,26.0,member,90,1.0,0.344444440617284,0.2888888856790124,0.032258063475546335,1,403.0,40s,27.0,M_member,806.0,31.0,13.0,7.799999913333334,3.332204510175204,0.0010405826591923764,9,9,2,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4841031085943491,0.27529050905444463,0.2406063823512063
49.0,F,44.0,25.0,11.0,plus,90,5.0,0.4888888834567902,0.12222222086419755,0.11363636105371908,1,1100.0,40s,16.0,F_plus,484.0,220.0,125.0,1.9555555338271609,2.833213344056216,0.012913222553531202,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41590080233406274,0.275200583515682,0.3088986141502553
21.0,F,3.0,20.0,13.0,member,90,10.0,0.03333333296296297,0.1444444428395062,3.3333322222225923,1,60.0,20s,23.0,F_member,39.0,30.0,200.0,3.322222185308642,3.1780538303479458,11.111103703707405,3,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41473668118932966,0.2631659405335168,0.32209737827715357
29.0,F,43.0,1.0,16.0,plus,90,7.0,0.4777777724691359,0.17777777580246917,0.16279069388858852,1,43.0,20s,23.0,F_plus,688.0,301.0,7.0,4.088888843456791,3.1780538303479458,0.026500810016728132,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41590080233406274,0.275200583515682,0.3088986141502553
21.0,M,48.0,27.0,25.0,plus,30,27.0,1.5999999466666683,0.8333333055555564,0.5624999882812503,1,1296.0,20s,52.0,M_plus,1200.0,1296.0,729.0,43.333331888888935,3.970291913552122,0.31640623681640667,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.5043970201086652,0.26678989525569935,0.2288130846356355
50.0,F,17.0,17.0,15.0,vip,90,16.0,0.18888888679012347,0.16666666481481485,0.9411764152249167,1,289.0,50s,31.0,F_vip,255.0,272.0,272.0,5.16666660925926,3.4657359027997265,0.8858130445756248,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4357116721551409,0.2552506403219905,0.30903768752286864
53.0,M,37.0,2.0,23.0,plus,30,22.0,1.2333332922222235,0.7666666411111119,0.5945945785244708,1,74.0,50s,45.0,M_plus,851.0,814.0,44.0,34.49999885000004,3.828641396489095,0.3535427128106931,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.5043970201086652,0.26678989525569935,0.2288130846356355
42.0,F,13.0,27.0,11.0,vip,360,17.0,0.03611111101080247,0.03055555547067901,1.3076922071005996,1,351.0,40s,28.0,F_vip,143.0,221.0,459.0,0.8555555531790123,3.367295829986474,1.7100589085116376,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4357116721551409,0.2552506403219905,0.30903768752286864
30.0,F,41.0,7.0,5.0,plus,30,30.0,1.3666666211111125,0.16666666111111128,0.7317072992266512,1,287.0,30s,35.0,F_plus,205.0,1230.0,210.0,5.833333138888895,3.58351893845611,0.5353955717415602,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.41590080233406274,0.275200583515682,0.3088986141502553
46.0,F,44.0,26.0,19.0,plus,90,3.0,0.4888888834567902,0.21111110876543213,0.06818181663223144,1,1144.0,40s,22.0,F_plus,836.0,132.0,78.0,4.644444392839507,3.1354942159291497,0.004648760119271232,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41590080233406274,0.275200583515682,0.3088986141502553
51.0,F,48.0,3.0,15.0,vip,30,21.0,1.5999999466666683,0.4999999833333339,0.43749999088541686,1,144.0,50s,36.0,F_vip,720.0,1008.0,63.0,17.99999940000002,3.6109179126442243,0.19140624202473983,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.4357116721551409,0.2552506403219905,0.30903768752286864
32.0,M,50.0,24.0,13.0,member,360,9.0,0.13888888850308642,0.03611111101080247,0.17999999640000008,1,1200.0,30s,22.0,M_member,650.0,450.0,216.0,0.7944444422376544,3.1354942159291497,0.032399998704000045,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4841031085943491,0.27529050905444463,0.2406063823512063
43.0,F,14.0,27.0,10.0,vip,90,12.0,0.15555555382716052,0.11111110987654323,0.8571427959183717,1,378.0,40s,22.0,F_vip,140.0,168.0,324.0,2.444444417283951,3.1354942159291497,0.7346937725947634,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4357116721551409,0.2552506403219905,0.30903768752286864
22.0,F,57.0,10.0,18.0,vip,90,12.0,0.6333333262962964,0.1999999977777778,0.21052631209602962,1,570.0,20s,30.0,F_vip,1026.0,684.0,120.0,5.999999933333334,3.4339872044851463,0.04432132808475487,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4357116721551409,0.2552506403219905,0.30903768752286864
28.0,M,25.0,29.0,10.0,plus,30,12.0,0.8333333055555564,0.33333332222222256,0.4799999808000007,1,725.0,20s,22.0,M_plus,250.0,300.0,348.0,7.333333088888896,3.1354942159291497,0.23039998156800107,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.5043970201086652,0.26678989525569935,0.2288130846356355
48.0,M,55.0,9.0,11.0,vip,360,14.0,0.15277777735339507,0.03055555547067901,0.25454544991735545,1,495.0,40s,25.0,M_vip,605.0,770.0,126.0,0.7638888867669753,3.258096538021482,0.06479338607362892,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.49332201471420484,0.2760045274476514,0.23067345783814375
31.0,M,12.0,17.0,15.0,plus,90,14.0,0.13333333185185187,0.16666666481481485,1.1666665694444527,1,204.0,30s,29.0,M_plus,180.0,168.0,238.0,4.83333327962963,3.4011973816621555,1.3611108842592878,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
49.0,F,52.0,28.0,15.0,member,30,19.0,1.7333332755555575,0.4999999833333339,0.3653846083579883,1,1456.0,40s,34.0,F_member,780.0,988.0,532.0,16.999999433333354,3.5553480614894135,0.1335059120249205,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.41473668118932966,0.2631659405335168,0.32209737827715357
27.0,F,12.0,26.0,15.0,plus,360,7.0,0.03333333324074074,0.04166666655092593,0.5833332847222263,1,312.0,20s,22.0,F_plus,180.0,84.0,182.0,0.9166666641203705,3.1354942159291497,0.34027772106482196,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.41590080233406274,0.275200583515682,0.3088986141502553
32.0,M,18.0,8.0,26.0,vip,30,20.0,0.5999999800000007,0.8666666377777787,1.1111110493827194,1,144.0,30s,46.0,M_vip,468.0,360.0,160.0,39.866665337777825,3.8501476017100584,1.234567764060368,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.49332201471420484,0.2760045274476514,0.23067345783814375
28.0,F,40.0,1.0,15.0,plus,360,13.0,0.11111111080246913,0.04166666655092593,0.3249999918750002,1,40.0,20s,28.0,F_plus,600.0,520.0,13.0,1.166666663425926,3.367295829986474,0.10562499471875021,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.41590080233406274,0.275200583515682,0.3088986141502553
42.0,M,3.0,12.0,3.0,plus,90,4.0,0.03333333296296297,0.03333333296296297,1.333332888889037,1,36.0,40s,7.0,M_plus,9.0,12.0,48.0,0.23333333074074075,2.0794415416798357,1.777776592593185,3,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
25.0,M,18.0,4.0,5.0,vip,30,17.0,0.5999999800000007,0.16666666111111128,0.9444443919753115,1,72.0,20s,22.0,M_vip,90.0,306.0,68.0,3.666666544444448,3.1354942159291497,0.8919752095336159,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.2742126195850801,0.27937224551220036,0.4464151349027195,0.49332201471420484,0.2760045274476514,0.23067345783814375
61.0,F,48.0,1.0,2.0,member,360,23.0,0.13333333296296296,0.005555555540123457,0.479166656684028,1,48.0,60+,25.0,F_member,96.0,1104.0,23.0,0.13888888850308642,3.258096538021482,0.22960068487774918,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.2766827274054606,0.24733537742736164,0.4759818951671777,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.41473668118932966,0.2631659405335168,0.32209737827715357
38.0,F,20.0,26.0,22.0,member,360,19.0,0.055555555401234566,0.06111111094135802,0.9499999525000024,1,520.0,30s,41.0,F_member,440.0,380.0,494.0,2.505555548595679,3.7376696182833684,0.9024999097500067,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.41473668118932966,0.2631659405335168,0.32209737827715357
50.0,M,15.0,28.0,0.0,member,90,28.0,0.16666666481481485,0.0,1.8666665422222306,0,420.0,50s,28.0,M_member,0.0,420.0,784.0,0.0,3.367295829986474,3.4844439798518985,9,2,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4841031085943491,0.27529050905444463,0.2406063823512063
40.0,M,29.0,12.0,11.0,plus,90,5.0,0.32222221864197537,0.12222222086419755,0.17241378715814526,1,348.0,40s,16.0,M_plus,319.0,145.0,60.0,1.9555555338271609,2.833213344056216,0.029726514002214214,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
38.0,M,37.0,5.0,3.0,vip,90,16.0,0.4111111065432099,0.03333333296296297,0.4324324207450697,1,185.0,30s,19.0,M_vip,111.0,592.0,80.0,0.6333333262962964,2.995732273553991,0.186997798511441,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
32.0,M,39.0,24.0,6.0,vip,90,1.0,0.4333333285185186,0.06666666592592593,0.025641024983563465,1,936.0,30s,7.0,M_vip,234.0,39.0,24.0,0.4666666614814815,2.0794415416798357,0.0006574621622077258,9,9,2,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.49332201471420484,0.2760045274476514,0.23067345783814375
62.0,F,59.0,28.0,0.0,plus,360,12.0,0.16388888843364197,0.0,0.20338982706118938,0,1652.0,60+,12.0,F_plus,0.0,708.0,336.0,0.0,2.5649493574615367,0.04136742175198053,9,2,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.2766827274054606,0.24733537742736164,0.4759818951671777,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.41590080233406274,0.275200583515682,0.3088986141502553
41.0,F,32.0,9.0,10.0,member,90,9.0,0.35555555160493835,0.11111110987654323,0.2812499912109378,1,288.0,40s,19.0,F_member,320.0,288.0,81.0,2.1111110876543213,2.995732273553991,0.07910155755615259,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.41473668118932966,0.2631659405335168,0.32209737827715357
30.0,M,20.0,3.0,18.0,member,360,21.0,0.055555555401234566,0.04999999986111111,1.0499999475000026,1,60.0,30s,39.0,M_member,360.0,420.0,63.0,1.9499999945833333,3.6888794541139363,1.1024998897500082,9,9,9,9,0.4541299706431812,0.2698825727248465,0.2759874566319722,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4841031085943491,0.27529050905444463,0.2406063823512063
22.0,F,8.0,18.0,4.0,plus,360,15.0,0.022222222160493826,0.011111111080246913,1.8749997656250295,1,144.0,20s,19.0,F_plus,32.0,120.0,270.0,0.21111111052469134,2.995732273553991,3.515624121093915,9,9,9,5,0.4662095673427928,0.270323461257658,0.2634669713995492,0.5853780922274072,0.15876361081840534,0.2558582969541874,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.41590080233406274,0.275200583515682,0.3088986141502553
48.0,F,60.0,1.0,12.0,vip,90,23.0,0.6666666592592594,0.13333333185185187,0.38333332694444455,1,60.0,40s,35.0,F_vip,720.0,1380.0,23.0,4.666666614814815,3.58351893845611,0.1469444395462964,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5130460753169884,0.26217045423692,0.2247834704460916,0.4357116721551409,0.2552506403219905,0.30903768752286864
54.0,F,12.0,18.0,25.0,vip,360,28.0,0.03333333324074074,0.06944444425154321,2.3333331388889054,1,216.0,50s,53.0,F_vip,300.0,336.0,504.0,3.68055554533179,3.9889840465642745,5.444443537037151,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.3136503643603035,0.2999023364134926,0.3864472992262039,0.4224800436313154,0.2643661064009123,0.31315384996777235,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.4357116721551409,0.2552506403219905,0.30903768752286864
35.0,M,38.0,4.0,13.0,vip,360,26.0,0.10555555526234568,0.03611111101080247,0.6842105083102499,1,152.0,30s,39.0,M_vip,494.0,988.0,104.0,1.4083333294212963,3.6888794541139363,0.4681440196821705,9,9,9,9,0.4684572342126299,0.2668265387689848,0.26471622701838526,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5078918455395665,0.2705737331511107,0.22153442130932283,0.49332201471420484,0.2760045274476514,0.23067345783814375
37.0,M,22.0,24.0,0.0,plus,90,6.0,0.2444444417283951,0.0,0.27272726033057904,0,528.0,30s,6.0,M_plus,0.0,132.0,144.0,0.0,1.9459101490553132,0.07438015852742343,9,2,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.507798660617844,0.2707280190105854,0.22147332037157055,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
41.0,M,17.0,17.0,11.0,plus,90,12.0,0.18888888679012347,0.12222222086419755,0.7058823114186875,1,289.0,40s,23.0,M_plus,187.0,204.0,204.0,2.8111110798765435,3.1780538303479458,0.49826983757378895,9,9,9,9,0.4662095673427928,0.270323461257658,0.2634669713995492,0.4485299732722413,0.3524245895379916,0.19904543718976708,0.4944800977920391,0.2724998089999236,0.23302009320803727,0.5130460753169884,0.26217045423692,0.2247834704460916,0.5043970201086652,0.26678989525569935,0.2288130846356355
